GPS Time (HHMMSS), Runtime in ms, GPS Altitude, Latitude, Longitude, Number of Satellites, Speed (m/s), Pressure (atm), Pressure Altitude, Internal Temperature (TMP36) (C), Outside Temperature (Thermistor) (C), Humidity, X-Acceleration (Gs), Y-Acceleration (Gs), Z-Acceleration (Gs), Microphone, RPi On/Off
15:23:30, 1871927, 259.40, 41.574234, 84.594757, 06, 0.20, 1.02, 222.45, 22.89, 20.10, -98.49, 0.29, 0.46, 1.17, 2.81, 0
15:23:31, 1872926, 259.40, 41.574237, 84.594757, 06, 0.16, 0.97, 98.87, 34.53, 13.53, -102.47, 0.42, 0.24, 0.94, 2.74, 0
15:23:32, 1873972, 259.40, 41.574237, 84.594749, 06, 0.15, 0.99, 100.08, 25.91, 18.11, -126.38, 0.35, 0.35, 1.22, 2.85, 0
15:23:33, 1875183, 259.40, 41.574237, 84.594749, 06, 0.20, 1.02, 230.46, 27.63, 11.98, -115.42, 0.23, 0.43, 0.97, 2.91, 0
15:23:34, 1875923, 259.40, 41.574241, 84.594749, 06, 0.20, 0.97, -113.01, 25.48, 18.11, -120.40, 0.28, 0.40, 0.92, 2.77, 0
15:23:35, 1876946, 259.40, 41.574241, 84.594749, 06, 0.23, 0.97, 143.48, 25.91, 16.71, -117.41, 0.29, 0.29, 1.01, 2.82, 0
15:23:36, 1877927, 259.40, 41.574245, 84.594749, 06, 0.23, 1.02, -189.12, 24.19, 12.55, -116.42, 0.41, -0.02, 1.32, 2.93, 0
15:23:37, 1878949, 259.40, 41.574245, 84.594749, 06, 0.23, 0.98, -189.25, 34.53, 21.70, -98.49, 0.35, 0.03, 0.94, 2.87, 0
15:23:38, 1880137, 259.40, 41.574249, 84.594749, 06, 0.23, 1.02, -42.47, 25.05, 11.98, -98.49, 0.26, 0.40, 1.06, 2.91, 0
15:23:39, 1880981, 259.40, 41.574249, 84.594757, 06, 0.24, 1.00, -102.18, 27.63, 12.55, -102.47, -0.11, -0.02, 1.04, 2.73, 0
15:23:40, 1881981, 259.40, 41.574253, 84.594749, 06, 0.21, 1.01, -53.14, 21.17, 14.34, -111.44, 0.38, 0.46, 1.36, 2.94, 0
15:23:41, 1882982, 259.40, 41.574256, 84.594749, 06, 0.19, 0.97, -267.43, 24.19, 11.80, -105.46, 0.26, 0.20, 1.27, 2.91, 0
15:23:42, 1883941, 259.40, 41.574256, 84.594749, 06, 0.18, 0.97, -113.27, 25.91, 22.26, -117.41, 0.23, 0.29, 0.96, 2.77, 0
15:23:43, 1885215, 259.40, 41.574256, 84.594749, 06, 0.19, 0.98, 70.78, 27.63, 18.11, -121.40, 0.23, 0.31, 0.97, 2.82, 0
15:23:44, 1885939, 259.40, 41.574260, 84.594749, 06, 0.20, 1.01, 216.55, 27.63, 23.12, -94.51, 0.04, 0.46, 1.44, 2.77, 0
15:23:45, 1886941, 259.40, 41.574260, 84.594749, 06, 0.20, 1.02, 228.41, 23.76, 12.75, -126.38, -0.05, 0.13, 1.42, 2.94, 0
15:23:46, 1887959, 259.40, 41.574264, 84.594749, 06, 0.17, 1.02, -190.81, 17.73, 18.59, -114.43, 0.41, 0.15, 0.92, 2.77, 0
15:23:47, 1888994, 259.40, 41.574264, 84.594749, 06, 0.16, 1.00, -123.77, 25.05, 12.17, -98.49, 0.06, 0.29, 1.39, 2.81, 0
15:23:48, 1890188, 259.40, 41.574264, 84.594749, 06, 0.18, 0.99, 141.03, 25.91, 18.11, -122.39, 0.29, 0.35, 1.17, 2.83, 0
15:23:49, 1891049, 259.40, 41.574268, 84.594749, 06, 0.19, 0.97, -205.92, 24.62, 11.61, -116.42, -0.05, -0.10, 1.09, 2.84, 0
15:23:50, 1892013, 259.40, 41.574268, 84.594741, 06, 0.21, 1.03, 224.83, 23.33, 14.34, -119.41, 0.38, -0.02, 1.24, 2.81, 0
15:23:51, 1892996, 259.40, 41.574268, 84.594741, 06, 0.22, 0.97, 101.99, 26.34, 18.11, -116.42, 0.26, 0.44, 0.99, 2.81, 0
15:23:52, 1894020, 259.40, 41.574272, 84.594741, 06, 0.10, 1.02, -111.16, 24.19, 21.98, -97.50, 0.03, 0.09, 1.32, 2.95, 0
15:23:53, 1895231, 259.40, 41.574272, 84.594741, 06, 0.07, 0.99, -227.96, 17.73, 12.55, -117.41, -0.11, 0.43, 1.39, 2.81, 0
15:23:54, 1896012, 259.40, 41.574272, 84.594741, 06, 0.02, 1.02, 222.61, 25.48, 22.26, -117.41, 0.06, 0.24, 1.47, 2.82, 0
15:23:55, 1896993, 259.40, 41.574272, 84.594749, 06, 0.01, 0.98, -33.23, 34.53, 13.53, -96.50, 0.07, -0.02, 1.06, 2.72, 0
15:23:56, 1898064, 259.40, 41.574272, 84.594749, 06, 0.01, 0.99, 139.76, 25.05, 20.10, -123.39, 0.13, 0.15, 1.12, 2.80, 0
15:23:57, 1899023, 259.40, 41.574272, 84.594749, 06, 0.01, 1.03, 210.18, 27.63, 12.36, -121.40, 0.32, 0.43, 0.97, 2.92, 0
15:23:58, 1900212, 259.40, 41.574272, 84.594749, 06, 0.13, 0.97, -112.66, 27.20, 17.87, -121.40, -0.00, 0.29, 1.06, 2.79, 0
15:23:59, 1901051, 259.40, 41.574272, 84.594741, 07, 0.22, 0.98, 60.47, 27.63, 18.59, -109.45, 0.29, 0.20, 0.97, 2.85, 0
15:24:00, 1902104, 259.40, 41.574275, 84.594741, 07, 0.19, 1.03, -267.00, 26.77, 23.41, -100.48, 0.03, 0.50, 1.57, 2.77, 0
15:24:01, 1903090, 259.40, 41.574275, 84.594741, 07, 0.06, 0.99, -266.82, 14.28, 12.36, -121.40, -0.11, 0.31, 1.47, 2.84, 0
15:24:04, 1906115, 259.40, 41.574275, 84.594741, 07, 0.08, 1.00, 58.72, 36.25, 13.53, -94.51, -0.11, -0.02, 1.42, 2.96, 0
15:24:06, 1908047, 259.40, 41.574272, 84.594741, 07, 0.05, 1.03, 143.48, 23.76, 12.36, -90.52, 0.32, 0.09, 1.31, 2.96, 0
15:24:07, 1909055, 259.40, 41.574272, 84.594741, 07, 0.01, 0.98, 144.18, 26.34, 18.11, -118.41, 0.29, 0.46, 1.02, 2.82, 0
15:24:08, 1910306, 259.40, 41.574272, 84.594741, 07, 0.04, 1.01, -111.16, 26.34, 12.17, -94.51, 0.04, 0.43, 1.36, 2.77, 0
15:24:09, 1911100, 259.40, 41.574272, 84.594741, 07, 0.09, 1.02, 225.20, 25.48, 13.53, -124.38, 0.20, 0.04, 1.44, 2.93, 0
15:24:10, 1912128, 259.40, 41.574275, 84.594741, 07, 0.04, 0.98, -42.78, 24.62, 12.17, -100.48, 0.01, 0.11, 0.97, 2.81, 0
15:24:11, 1913064, 259.40, 41.574275, 84.594741, 07, 0.10, 1.00, 159.31, 35.39, 21.42, -115.42, -0.05, 0.39, 1.17, 2.91, 0
15:24:12, 1914064, 259.40, 41.574272, 84.594734, 07, 0.03, 1.01, -53.14, 21.17, 14.34, -112.43, 0.44, 0.44, 1.04, 2.71, 0
15:24:13, 1915285, 259.40, 41.574272, 84.594734, 07, 0.14, 1.03, 220.32, 27.63, 12.17, -121.40, 0.29, 0.43, 0.97, 2.92, 0
15:24:14, 1916085, 259.40, 41.574272, 84.594741, 07, 0.03, 1.02, 142.31, 25.91, 12.36, -113.43, -0.02, 0.35, 1.04, 2.90, 0
15:24:15, 1917073, 259.50, 41.574272, 84.594741, 07, 0.03, 0.97, 142.69, 26.34, 15.82, -113.43, 0.26, 0.23, 0.91, 2.81, 0
15:24:16, 1918091, 259.50, 41.574272, 84.594741, 07, 0.08, 0.99, 226.73, 25.48, 14.34, -114.43, 0.22, -0.02, 1.02, 2.92, 0
15:24:17, 1919084, 259.50, 41.574272, 84.594741, 07, 0.08, 0.98, -130.59, 32.80, 18.83, -100.48, 0.35, -0.02, 1.04, 2.91, 0
15:24:18, 1920345, 259.50, 41.574272, 84.594741, 07, 0.07, 0.98, -112.00, 27.63, 13.53, -100.48, -0.05, 0.24, 0.94, 2.77, 0
15:24:19, 1921092, 259.50, 41.574272, 84.594741, 07, 0.06, 0.97, 139.76, 22.89, 11.98, -120.40, 0.17, 0.29, 1.39, 2.79, 0
15:24:20, 1922103, 259.50, 41.574272, 84.594741, 07, 0.03, 1.00, 7.73, 21.17, 14.34, -111.44, 0.41, 0.32, 1.39, 2.75, 0
15:24:21, 1923136, 259.50, 41.574268, 84.594741, 07, 0.03, 1.02, 230.31, 27.63, 11.61, -117.41, 0.32, 0.05, 1.36, 2.81, 0
15:24:22, 1924160, 259.50, 41.574268, 84.594741, 07, 0.06, 1.02, 225.01, 23.33, 13.93, -94.51, 0.11, 0.01, 1.37, 2.97, 0
15:24:23, 1925354, 259.50, 41.574272, 84.594741, 07, 0.07, 0.97, 162.68, 25.91, 14.76, -113.43, 0.29, 0.15, 0.94, 2.82, 0
15:24:24, 1926099, 259.50, 41.574268, 84.594741, 07, 0.07, 0.98, 246.45, 23.33, 12.75, -101.48, 0.25, 0.27, 0.97, 2.77, 0
15:24:25, 1927124, 259.50, 41.574268, 84.594741, 07, 0.15, 0.98, -71.60, 31.94, 17.87, -99.49, 0.47, -0.00, 1.01, 2.89, 0
15:24:26, 1928154, 259.50, 41.574268, 84.594741, 07, 0.11, 0.97, 220.46, 22.89, 12.75, -113.43, 0.32, 0.29, 0.97, 2.81, 0
15:24:27, 1929108, 259.50, 41.574268, 84.594741, 07, 0.10, 1.00, -42.40, 25.48, 11.61, -98.49, 0.25, 0.29, 1.34, 2.80, 0
15:24:28, 1930314, 259.50, 41.574268, 84.594741, 07, 0.12, 0.98, 139.67, 25.91, 18.11, -119.41, 0.52, 0.21, 1.16, 2.79, 0
15:24:29, 1931166, 259.50, 41.574268, 84.594741, 07, 0.07, 1.02, 230.16, 27.63, 11.61, -117.41, 0.44, 0.24, 0.94, 2.88, 0
15:24:30, 1932149, 259.50, 41.574264, 84.594741, 07, 0.03, 1.02, 142.07, 23.33, 11.43, -120.40, 0.49, -0.02, 1.04, 2.92, 0
15:24:31, 1933164, 259.50, 41.574264, 84.594741, 07, 0.05, 0.97, 142.44, 26.34, 15.61, -133.35, 0.47, 0.21, 0.96, 2.81, 0
15:24:32, 1934106, 259.50, 41.574264, 84.594741, 07, 0.10, 0.99, 247.50, 25.05, 15.61, -100.48, 0.28, -0.04, 1.29, 2.75, 0
15:24:33, 1935311, 259.50, 41.574264, 84.594741, 07, 0.15, 0.98, -110.87, 33.23, 19.84, -99.49, 0.58, 0.17, 0.97, 2.83, 0
15:24:34, 1936111, 259.50, 41.574264, 84.594741, 07, 0.05, 0.97, 7.82, 17.73, 11.80, -100.48, 0.16, 0.13, 0.94, 2.78, 0
15:24:35, 1937113, 259.50, 41.574264, 84.594741, 07, 0.08, 1.00, 189.66, 33.23, 17.87, -115.42, 0.20, 0.19, 1.29, 2.91, 0
15:24:36, 1938115, 259.50, 41.574260, 84.594741, 07, 0.09, 0.98, 221.97, 25.91, 11.98, -90.52, 0.32, 0.05, 0.91, 2.75, 0
15:24:37, 1939125, 259.50, 41.574260, 84.594741, 07, 0.10, 1.01, 230.16, 27.63, 11.80, -112.43, 0.44, 0.39, 0.99, 2.87, 0
15:24:38, 1940320, 259.50, 41.574260, 84.594741, 07, 0.08, 1.01, 224.65, 22.89, 13.53, -96.50, 0.44, 0.28, 0.94, 2.86, 0
15:24:39, 1941167, 259.50, 41.574260, 84.594741, 07, 0.01, 0.97, 163.23, 26.34, 15.39, -113.43, 0.49, 0.27, 0.97, 2.82, 0
15:24:40, 1942123, 259.50, 41.574260, 84.594741, 07, 0.06, 0.99, 247.50, 25.05, 15.61, -98.49, 0.48, 0.46, 1.02, 2.78, 0
15:24:41, 1943123, 259.50, 41.574260, 84.594749, 07, 0.04, 1.00, -120.81, 27.63, 18.35, -98.49, 0.28, 0.40, 1.29, 2.82, 0
15:24:42, 1944182, 259.50, 41.574260, 84.594749, 07, 0.05, 1.01, 221.97, 25.05, 20.10, -117.41, 0.35, 0.29, 0.91, 2.89, 0
15:24:43, 1945390, 259.50, 41.574260, 84.594749, 07, 0.02, 1.00, 7.66, 26.34, 11.80, -94.51, 0.35, 0.29, 1.36, 2.80, 0
15:24:44, 1946199, 259.50, 41.574260, 84.594749, 07, 0.04, 0.98, 222.29, 28.50, 19.33, -113.43, 0.36, 0.35, 1.39, 2.91, 0
15:24:45, 1947120, 259.50, 41.574260, 84.594749, 06, 0.09, 1.02, 220.03, 27.63, 19.33, -96.50, 0.23, 0.29, 1.04, 2.83, 0
15:24:46, 1948140, 259.50, 41.574256, 84.594741, 07, 0.07, 1.02, 142.19, 23.76, 11.61, -90.52, 0.49, 0.09, 1.32, 2.92, 0
15:24:47, 1949144, 259.50, 41.574256, 84.594749, 07, 0.13, 0.97, 142.69, 26.34, 15.82, -117.41, 0.47, 0.25, 1.01, 2.81, 0
15:24:48, 1950388, 259.50, 41.574256, 84.594749, 07, 0.20, 0.99, 247.50, 25.05, 15.61, -98.49, 0.39, 0.40, 0.96, 2.79, 0
15:24:49, 1951148, 259.50, 41.574256, 84.594749, 07, 0.16, 0.98, -110.87, 32.80, 19.33, -125.38, 0.52, 0.11, 0.94, 2.83, 0
15:24:50, 1952206, 259.50, 41.574256, 84.594749, 07, 0.19, 0.97, 7.83, 25.48, 19.84, -98.49, 0.30, 0.04, 1.32, 2.89, 0
15:24:51, 1953148, 259.60, 41.574256, 84.594757, 07, 0.22, 1.00, -102.18, 27.63, 18.59, -111.44, 0.10, 0.25, 1.27, 2.93, 0
15:24:52, 1954195, 259.60, 41.574256, 84.594757, 07, 0.20, 1.00, -112.83, 16.43, 18.35, -113.43, 0.39, 0.29, 1.42, 2.93, 0
15:24:53, 1955364, 259.60, 41.574256, 84.594757, 07, 0.11, 0.97, -134.37, 24.62, 11.24, -108.45, 0.30, 0.36, 0.96, 2.80, 0
15:24:54, 1956103, 259.60, 41.574256, 84.594757, 07, 0.11, 0.97, 7.62, 25.48, 11.24, -111.44, 0.39, 0.35, 0.92, 2.66, 0
15:24:55, 1957156, 259.60, 41.574256, 84.594757, 07, 0.12, 0.97, 142.69, 26.34, 15.82, -117.41, 0.49, 0.43, 0.94, 2.82, 0
15:24:56, 1958091, 259.60, 41.574256, 84.594764, 07, 0.13, 1.01, -111.02, 24.62, 13.53, -97.50, 0.44, 0.28, 0.94, 2.77, 0
15:24:57, 1959122, 259.60, 41.574256, 84.594764, 07, 0.16, 1.01, 223.43, 26.34, 13.93, -101.48, 0.25, -0.02, 1.37, 2.91, 0
15:24:58, 1960316, 259.60, 41.574256, 84.594764, 07, 0.17, 0.97, 28.24, 32.80, 13.53, -107.45, -0.05, 0.12, 1.31, 2.87, 0
15:24:59, 1961139, 259.60, 41.574256, 84.594764, 07, 0.15, 1.00, -62.38, 23.76, 18.59, -113.43, 0.29, 0.15, 1.31, 2.78, 0
15:25:00, 1962160, 259.60, 41.574256, 84.594764, 07, 0.13, 1.00, 7.72, 21.17, 13.53, -98.49, -0.11, 0.09, 1.06, 2.85, 0
15:25:01, 1963130, 259.60, 41.574260, 84.594764, 07, 0.12, 0.97, -144.54, 24.62, 11.24, -99.49, 0.19, 0.09, 1.36, 2.83, 0
15:25:02, 1964116, 259.60, 41.574260, 84.594772, 07, 0.11, 0.97, -112.66, 25.91, 16.26, -95.50, 0.17, 0.41, 0.84, 2.88, 0
15:25:04, 1966171, 259.60, 41.574260, 84.594772, 07, 0.09, 1.02, -103.18, 21.17, 11.24, -121.40, 0.01, 0.33, 0.84, 2.74, 0
15:25:05, 1967179, 259.60, 41.574260, 84.594772, 07, 0.08, 1.00, 237.32, 20.31, 11.24, -92.52, 0.39, 0.25, 0.92, 2.74, 0
15:25:06, 1968112, 259.60, 41.574260, 84.594772, 06, 0.05, 1.02, -32.46, 25.48, 11.61, -113.43, 0.14, 0.29, 0.91, 2.81, 0
15:25:07, 1969140, 259.60, 41.574260, 84.594772, 06, 0.02, 0.97, 139.67, 24.62, 11.24, -120.40, 0.23, 0.37, 1.09, 2.83, 0
15:25:08, 1970375, 259.60, 41.574260, 84.594772, 06, 0.22, 1.00, 38.06, 16.43, 14.34, -92.52, -0.11, 0.09, 1.01, 2.72, 0
15:25:09, 1971235, 259.60, 41.574260, 84.594772, 07, 0.12, 0.97, -113.93, 25.05, 10.88, -104.47, -0.03, 0.09, 1.27, 2.82, 0
15:25:10, 1972203, 259.60, 41.574260, 84.594772, 07, 0.13, 0.97, -112.49, 25.48, 15.39, -111.44, 0.25, 0.09, 1.32, 2.91, 0
15:25:11, 1973257, 259.60, 41.574260, 84.594764, 07, 0.14, 0.97, 142.31, 26.34, 15.39, -113.43, 0.26, 0.31, 0.92, 2.81, 0
15:25:12, 1974188, 259.60, 41.574260, 84.594764, 07, 0.11, 0.97, -112.57, 27.63, 20.10, -113.43, 0.35, 0.09, 1.37, 2.94, 0
15:25:13, 1975462, 259.60, 41.574260, 84.594764, 07, 0.16, 1.01, 225.20, 23.33, 11.24, -113.43, 0.14, 0.09, 1.41, 2.93, 0
15:25:14, 1976192, 259.60, 41.574260, 84.594764, 07, 0.13, 1.02, 223.94, 25.48, 21.15, -115.42, 0.14, 0.32, 0.97, 2.81, 0
15:25:15, 1977190, 259.60, 41.574256, 84.594764, 07, 0.04, 1.02, -33.11, 35.39, 19.33, -110.44, -0.08, 0.12, 0.91, 2.82, 0
15:25:16, 1978265, 259.60, 41.574256, 84.594764, 07, 0.10, 0.99, 139.76, 24.62, 11.98, -88.53, -0.02, 0.09, 0.97, 2.71, 0
15:25:17, 1979196, 259.60, 41.574256, 84.594764, 07, 0.07, 1.03, 220.18, 27.63, 12.17, -117.41, 0.28, 0.46, 1.49, 2.82, 0
15:25:19, 1981221, 259.60, 41.574256, 84.594764, 07, 0.63, 0.97, 271.05, 24.19, 10.35, -97.50, 0.55, -1.23, 2.75, 2.34, 0
15:25:21, 1983273, 259.90, 41.574275, 84.594604, 07, 6.22, 0.97, 280.34, 22.89, 9.83, -96.50, -0.27, 0.97, 2.33, 2.77, 0
15:25:22, 1984218, 260.30, 41.574329, 84.594566, 07, 10.20, 0.97, 280.00, 24.19, 9.48, -96.50, -0.02, -1.37, 1.62, 2.72, 0
15:25:23, 1985451, 260.90, 41.574424, 84.594573, 07, 6.01, 0.97, 300.25, 25.05, 9.83, -91.52, 0.20, 0.23, 1.01, 2.62, 0
15:25:24, 1986249, 262.20, 41.574481, 84.594604, 07, 4.83, 0.96, 300.25, 24.19, 9.15, -91.52, 0.32, -0.04, 1.16, 2.81, 0
15:25:25, 1987231, 263.90, 41.574512, 84.594635, 07, 2.51, 0.96, 269.72, 22.03, 9.48, -95.50, 0.30, -0.06, 0.92, 2.73, 0
15:25:26, 1988291, 266.70, 41.574520, 84.594642, 07, 0.50, 0.97, 310.56, 23.76, 8.32, -96.50, 0.17, 0.29, 0.81, 2.73, 0
15:25:27, 1989291, 267.90, 41.574520, 84.594627, 07, 1.31, 0.96, 320.71, 24.19, 8.48, -96.50, 0.22, 0.09, 0.96, 2.83, 0
15:25:28, 1990497, 268.60, 41.574542, 84.594604, 07, 3.48, 0.96, 330.85, 24.19, 7.84, -89.53, 0.25, 0.29, 0.97, 2.71, 0
15:25:29, 1991269, 269.50, 41.574588, 84.594589, 07, 4.25, 0.96, 309.12, 24.19, 8.00, -89.53, 0.23, 0.21, 1.02, 2.71, 0
15:25:30, 1992301, 271.70, 41.574638, 84.594581, 07, 4.55, 0.96, 339.82, 22.89, 7.84, -84.55, 0.33, 0.01, 0.94, 2.67, 0
15:25:31, 1993247, 275.40, 41.574691, 84.594558, 07, 4.54, 0.96, 319.96, 22.03, 7.52, -88.53, 0.25, 0.16, 0.99, 2.76, 0
15:25:32, 1994306, 277.00, 41.574718, 84.594535, 07, 2.42, 0.96, 350.15, 24.62, 7.52, -89.53, 0.13, 0.29, 0.92, 2.64, 0
15:25:33, 1995472, 278.60, 41.574741, 84.594505, 07, 3.04, 0.95, 330.08, 22.89, 8.00, -83.55, 0.04, 0.27, 0.91, 2.79, 0
15:25:34, 1996293, 281.80, 41.574745, 84.594459, 07, 4.33, 0.95, 359.88, 24.19, 8.00, -82.56, 0.13, 0.19, 1.01, 2.76, 0
15:25:35, 1997259, 282.90, 41.574748, 84.594406, 07, 3.46, 0.95, 381.64, 23.33, 7.52, -87.54, 0.17, 0.24, 0.97, 2.80, 0
15:25:36, 1998260, 286.00, 41.574771, 84.594367, 07, 2.43, 0.96, 391.81, 24.19, 7.05, -82.56, 0.22, 0.01, 0.99, 2.71, 0
15:25:37, 1999332, 289.00, 41.574787, 84.594345, 07, 2.07, 0.95, 370.21, 23.33, 7.20, -82.56, 0.07, 0.16, 0.83, 2.80, 0
15:25:38, 2000489, 293.10, 41.574810, 84.594322, 07, 3.52, 0.95, 400.87, 22.89, 7.05, -85.54, 0.07, 0.25, 0.91, 2.92, 0
15:25:39, 2001289, 299.30, 41.574844, 84.594306, 07, 3.44, 0.95, 421.66, 25.05, 7.36, -82.56, 0.10, 0.29, 1.02, 2.74, 0
15:25:40, 2002273, 306.10, 41.574874, 84.594284, 07, 2.76, 0.95, 411.94, 24.19, 7.05, -84.55, 0.17, -0.14, 0.96, 2.62, 0
15:25:41, 2003275, 307.10, 41.574886, 84.594261, 07, 1.93, 0.95, 391.37, 22.46, 7.52, -81.56, 0.09, 0.29, 0.99, 2.78, 0
15:25:42, 2004331, 310.00, 41.574901, 84.594253, 07, 1.79, 0.95, 432.08, 23.33, 6.89, -78.57, 0.09, 0.03, 0.91, 2.62, 0
15:25:43, 2005501, 316.50, 41.574916, 84.594268, 07, 1.80, 0.95, 432.80, 24.19, 6.89, -81.56, 0.22, 0.15, 1.01, 2.79, 0
15:25:44, 2006291, 319.00, 41.574935, 84.594276, 07, 2.08, 0.95, 411.03, 22.89, 6.59, -77.58, 0.11, 0.05, 1.01, 2.84, 0
15:25:45, 2007268, 323.50, 41.574954, 84.594284, 07, 2.99, 0.95, 463.17, 23.76, 6.59, -82.56, -0.15, -0.03, 0.83, 2.73, 0
15:25:46, 2008287, 329.50, 41.574989, 84.594261, 07, 4.61, 0.94, 462.92, 22.89, 6.59, -77.58, 0.19, -0.00, 1.29, 2.82, 0
15:25:47, 2009283, 336.20, 41.575038, 84.594253, 07, 5.07, 0.94, 483.60, 25.91, 7.05, -75.59, 0.04, -0.12, 1.12, 2.79, 0
15:25:48, 2010485, 342.60, 41.575080, 84.594245, 07, 3.45, 0.94, 473.38, 23.76, 6.74, -79.57, 0.16, 0.13, 0.81, 2.81, 0
15:25:49, 2011338, 349.30, 41.575111, 84.594268, 07, 3.36, 0.94, 453.21, 22.46, 7.05, -78.57, -0.08, 0.01, 0.86, 2.74, 0
15:25:50, 2012339, 356.90, 41.575145, 84.594291, 07, 4.35, 0.94, 493.83, 24.19, 6.89, -76.58, -0.00, 0.09, 0.89, 2.76, 0
15:25:51, 2013343, 362.80, 41.575187, 84.594314, 07, 5.43, 0.94, 494.91, 23.76, 6.43, -81.56, 0.11, 0.05, 0.99, 2.80, 0
15:25:52, 2014310, 372.40, 41.575256, 84.594337, 07, 7.12, 0.94, 505.16, 23.76, 5.98, -77.58, -0.08, -0.00, 0.91, 2.78, 0
15:25:53, 2015562, 380.30, 41.575317, 84.594360, 07, 6.41, 0.94, 504.34, 23.33, 6.28, -76.58, -0.09, 0.17, 0.99, 2.72, 0
15:25:54, 2016292, 387.20, 41.575378, 84.594383, 07, 6.68, 0.94, 525.97, 24.19, 6.74, -79.57, -0.08, 0.16, 0.91, 2.75, 0
15:25:55, 2017307, 395.00, 41.575435, 84.594413, 07, 5.63, 0.94, 514.58, 23.33, 5.98, -78.57, -0.11, 0.13, 1.07, 2.65, 0
15:25:56, 2018298, 400.30, 41.575473, 84.594444, 07, 4.30, 0.94, 525.68, 25.48, 5.98, -78.57, -0.09, 0.29, 0.99, 2.84, 0
15:25:57, 2019349, 406.40, 41.575500, 84.594482, 07, 3.44, 0.94, 494.10, 22.89, 6.43, -75.59, -0.15, 0.27, 0.87, 2.69, 0
15:25:58, 2020563, 413.40, 41.575534, 84.594497, 07, 3.74, 0.93, 534.81, 24.62, 6.43, -74.59, -0.11, 0.04, 1.07, 2.70, 0
15:25:59, 2021341, 420.10, 41.575580, 84.594497, 07, 5.11, 0.93, 546.81, 23.76, 5.83, -78.57, -0.08, 0.28, 0.91, 2.77, 0
15:26:00, 2022321, 426.90, 41.575630, 84.594482, 07, 6.12, 0.94, 534.24, 23.76, 6.28, -78.57, -0.13, -0.02, 0.84, 2.71, 0
15:26:01, 2023331, 433.00, 41.575683, 84.594459, 07, 6.89, 0.93, 534.81, 24.19, 5.69, -75.59, -0.15, 0.03, 0.81, 2.69, 0
15:26:02, 2024316, 439.00, 41.575752, 84.594436, 07, 7.38, 0.93, 535.37, 24.19, 6.13, -75.59, -0.21, 0.33, 1.02, 2.73, 0
15:26:03, 2025563, 444.70, 41.575813, 84.594413, 07, 6.62, 0.93, 565.60, 25.48, 5.69, -75.59, -0.09, 0.25, 1.01, 2.71, 0
15:26:04, 2026315, 451.10, 41.575870, 84.594390, 07, 6.04, 0.93, 566.19, 23.76, 5.54, -74.59, -0.19, 0.08, 0.66, 2.86, 0
15:26:05, 2027328, 458.40, 41.575916, 84.594367, 07, 5.37, 0.93, 545.93, 22.89, 5.98, -74.59, -0.02, 0.37, 1.04, 2.67, 0
15:26:06, 2028309, 465.00, 41.575950, 84.594337, 07, 3.70, 0.93, 586.77, 24.62, 5.83, -72.60, 0.03, 0.36, 0.97, 2.81, 0
15:26:07, 2029324, 472.00, 41.575977, 84.594314, 07, 3.29, 0.93, 588.01, 24.19, 5.39, -76.58, 0.11, 0.17, 0.91, 2.84, 0
15:26:08, 2030532, 479.40, 41.576000, 84.594291, 07, 3.01, 0.93, 609.29, 24.19, 4.96, -70.61, -0.13, 0.12, 0.91, 2.70, 0
15:26:09, 2031328, 486.20, 41.576023, 84.594268, 07, 2.58, 0.93, 608.01, 23.76, 5.25, -68.61, -0.19, 0.29, 1.01, 2.75, 0
15:26:10, 2032389, 493.10, 41.576038, 84.594253, 07, 1.74, 0.93, 607.38, 23.76, 5.10, -72.60, -0.28, 0.17, 0.99, 2.77, 0
15:26:11, 2033369, 494.20, 41.576053, 84.594238, 07, 1.21, 0.93, 587.39, 22.89, 4.96, -73.59, -0.38, 0.41, 1.14, 2.80, 0
15:26:12, 2034392, 495.70, 41.576065, 84.594230, 07, 1.18, 0.93, 618.01, 26.34, 5.10, -74.59, -0.00, 0.12, 0.89, 2.75, 0
15:26:13, 2035554, 497.70, 41.576084, 84.594238, 07, 2.19, 0.92, 598.01, 22.46, 5.54, -71.60, -0.13, 0.05, 0.99, 2.70, 0
15:26:14, 2036376, 502.20, 41.576110, 84.594245, 07, 3.87, 0.93, 629.97, 24.62, 5.39, -66.62, -0.15, 0.09, 0.99, 2.83, 0
15:26:15, 2037327, 507.70, 41.576156, 84.594245, 07, 5.81, 0.92, 629.97, 24.62, 5.10, -70.61, -0.13, 0.40, 0.94, 2.71, 0
15:26:16, 2038343, 513.00, 41.576213, 84.594238, 07, 6.39, 0.93, 638.67, 24.19, 5.39, -69.61, -0.15, 0.16, 0.91, 2.76, 0
15:26:17, 2039334, 518.80, 41.576271, 84.594230, 07, 6.02, 0.92, 617.70, 24.62, 4.96, -68.61, -0.05, 0.16, 0.86, 2.72, 0
15:26:18, 2040612, 524.60, 41.576320, 84.594215, 07, 5.63, 0.93, 661.73, 26.34, 4.96, -67.62, -0.09, 0.05, 0.92, 2.80, 0
15:26:19, 2041411, 531.10, 41.576385, 84.594200, 07, 6.83, 0.92, 639.99, 23.33, 4.67, -66.62, -0.19, 0.20, 0.94, 2.83, 0
